countyFIPS,County Name,State,StateFIPS,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31
8093,County 08093,State,8,592,595,595,595,595,595,595,595,595,624,671,697,720,720,720,720,760,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,781,781,781,781,781,781,781,794,840,840,871,871,871,871,871,871,871,904,904,939,976,976,988,1012,1012,1012,1012,1012,1060,1060,1093,1093,1093,1136,1158,1182,1182,1224,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1297,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1318,1318,1318,1318,1327,1327,1327,1327,1327,1327,1327,1353,1353,1353,1354,1386,1386,1386,1386,1423,1423,1423,1429,1429,1429,1429,1429,1429,1429,1451,1451,1451,1451,1461,1461,1461,1461,1469,1469,1502,1502,1502,1502,1515,1515,1515,1515,1515,1515,1515,1515,1530,1530,1530,1530,1530,1530,1533,1533,1533,1533,1533,1533,1533,1533,1533,1550,1550,1550,1550,1550,1589,1589,1614,1627,1671,1671,1671,1671,1721,1721,1725,1730,1730,1730,1730,1730,1780,1780,1780,1782,1797,1797,1797,1797,1831,1831,1831,1831,1831,1831,1877,1877,1891,1891,1904,1904,1904,1904,1939,1939,1961,1961,1961,1961,1961,1992,1996,1996,1996,2026,2026,2026,2070,2070,2070,2070,2070,2070,2094,2141,2187,2187,2187,2228,2228,2228,2260,2300,2324,2324,2340,2375,2375,2375,2406,2419,2430,2430,2430,2430,2465,2494,2494,2507,2507,2534,2547,2547,2547,2547,2547,2547,2547,2547,2572,2572,2572,2587,2587,2587,2587,2590,2590,2596,2599,2599,2599,2599,2599,2599,2599,2599,2599,2599,2625,2625,2625,2656,2679,2679,2679,2679,2679,2679,2679,2679,2679
29115,County 29115,State,29,716,716,716,716,716,716,734,734,734,734,734,734,734,734,781,781,781,781,831,872,872,910,941,941,941,960,960,960,960,960,960,960,960,1007,1007,1007,1007,1007,1007,1007,1007,1011,1031,1078,1113,1113,1154,1197,1197,1197,1197,1197,1197,1213,1213,1249,1249,1249,1249,1249,1283,1283,1283,1283,1283,1283,1283,1283,1329,1329,1343,1343,1343,1375,1375,1375,1375,1398,1398,1434,1434,1434,1449,1449,1449,1449,1449,1449,1449,1449,1458,1458,1458,1459,1507,1507,1554,1554,1564,1611,1629,1629,1629,1654,1698,1698,1698,1698,1698,1698,1698,1698,1708,1708,1708,1708,1708,1708,1708,1708,1735,1735,1735,1735,1735,1735,1745,1745,1745,1745,1745,1745,1770,1770,1770,1770,1782,1782,1782,1815,1846,1846,1846,1846,1846,1870,1882,1882,1901,1901,1917,1917,1917,1917,1917,1917,1917,1917,1917,1963,1963,2004,2004,2004,2005,2024,2067,2067,2106,2106,2148,2148,2148,2148,2148,2148,2148,2148,2148,2195,2195,2195,2195,2195,2195,2240,2248,2248,2248,2248,2295,2295,2340,2363,2383,2395,2395,2395,2395,2395,2412,2412,2422,2422,2447,2447,2447,2447,2447,2447,2484,2484,2508,2508,2508,2520,2520,2520,2520,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2578,2578,2578,2578,2612,2612,2625,2643,2643,2682,2682,2682,2682,2682,2692,2692,2692,2692,2712,2712,2712,2712,2760,2792,2792,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2837,2854,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862
30105,County 30105,State,30,831,831,831,836,841,885,887,887,936,936,947,954,954,954,1001,1051,1051,1051,1059,1097,1097,1097,1097,1097,1108,1150,1150,1150,1150,1150,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1207,1207,1242,1242,1242,1242,1278,1278,1282,1282,1295,1295,1295,1295,1338,1338,1338,1338,1338,1338,1338,1338,1380,1380,1380,1380,1380,1400,1403,1413,1442,1442,1461,1461,1471,1493,1493,1493,1493,1493,1493,1493,1519,1530,1579,1579,1579,1579,1579,1620,1620,1647,1647,1647,1647,1676,1676,1720,1747,1759,1802,1845,1845,1845,1845,1867,1867,1867,1867,1909,1909,1909,1909,1909,1938,1938,1958,1958,1967,1967,1967,1967,1975,1975,1975,1975,1975,2012,2012,2012,2024,2024,2050,2051,2051,2051,2051,2051,2051,2097,2097,2144,2144,2144,2144,2147,2182,2212,2212,2247,2247,2247,2247,2247,2261,2261,2261,2284,2284,2284,2284,2284,2285,2285,2285,2285,2285,2312,2312,2312,2312,2312,2343,2343,2393,2393,2393,2430,2430,2448,2494,2494,2495,2508,2508,2518,2518,2523,2523,2523,2523,2523,2523,2560,2560,2560,2560,2605,2620,2620,2668,2668,2718,2718,2766,2766,2766,2766,2766,2807,2807,2807,2807,2815,2815,2815,2815,2850,2865,2866,2899,2899,2899,2902,2902,2926,2926,2926,2957,2957,2957,2957,2957,2977,2977,2994,2994,2994,2994,2994,3019,3019,3037,3037,3082,3082,3082,3082,3082,3082,3082,3082,3115,3115,3120,3120,3120,3120,3120,3120,3157,3157,3157,3171,3220,3220,3220,3220,3220,3267,3267,3295,3295,3295,3295,3295,3295,3335,3377,3377,3377,3377,3377,3377,3377,3414,3414,3429,3429,3429,3429,3440,3440,3440,3440,3477,3477,3494,3516,3516,3526,3526
51197,County 51197,State,51,471,485,485,485,485,515,515,533,533,533,557,557,598,633,633,650,650,650,660,660,660,660,663,663,663,663,663,663,681,681,681,681,681,685,685,685,730,730,730,730,736,777,777,777,777,819,819,819,819,827,827,859,892,892,935,935,935,935,935,935,935,982,982,982,982,982,982,982,991,1034,1034,1034,1034,1034,1034,1034,1034,1046,1063,1072,1072,1072,1080,1080,1080,1080,1121,1121,1121,1121,1121,1121,1121,1142,1142,1190,1190,1217,1217,1217,1217,1217,1217,1217,1235,1242,1242,1242,1242,1242,1242,1266,1266,1266,1269,1291,1291,1291,1291,1291,1291,1291,1291,1291,1333,1333,1333,1333,1333,1363,1363,1363,1410,1444,1467,1467,1467,1467,1467,1467,1467,1467,1467,1467,1467,1493,1493,1493,1517,1517,1517,1526,1526,1526,1526,1526,1554,1554,1554,1554,1558,1558,1558,1580,1580,1580,1580,1580,1580,1580,1612,1612,1612,1612,1612,1612,1612,1612,1612,1612,1612,1640,1644,1674,1722,1722,1722,1722,1722,1722,1771,1771,1785,1785,1826,1836,1836,1853,1853,1853,1853,1884,1907,1907,1907,1955,1975,1975,1975,1975,2018,2018,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2035,2071,2071,2106,2106,2106,2106,2106,2128,2128,2128,2128,2156,2156,2169,2169,2169,2169,2190,2190,2190,2190,2192,2192,2217,2217,2217,2217,2217,2234,2234,2234,2234,2234,2234,2234,2234,2234,2234,2258,2258,2263,2263,2276,2276,2308,2308,2308,2349,2349,2374,2374,2374,2377,2377,2377,2377,2377,2377,2377,2409,2409,2409,2409,2409,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2434,2481,2488,2510,2558,2558,2558,2558,2558
20049,County 20049,State,20,237,237,237,237,237,237,237,275,275,275,278,278,278,278,278,278,278,291,317,317,317,317,327,327,327,327,332,332,332,372,372,415,457,457,457,457,457,457,457,457,457,500,500,500,541,541,541,541,541,588,588,588,636,636,636,636,647,647,647,647,647,679,679,679,679,702,719,719,719,719,719,732,737,737,737,737,737,737,737,737,770,770,770,770,819,819,819,819,819,819,819,824,824,824,824,845,845,880,880,880,880,880,880,880,880,880,880,880,880,880,880,899,899,899,936,936,942,964,964,987,987,990,990,990,990,990,990,1006,1006,1007,1007,1007,1007,1007,1007,1016,1050,1050,1050,1052,1052,1052,1052,1072,1072,1072,1072,1072,1072,1081,1081,1081,1097,1097,1097,1097,1097,1097,1097,1097,1097,1126,1160,1197,1209,1209,1209,1209,1209,1209,1209,1209,1230,1230,1251,1251,1251,1278,1278,1287,1287,1287,1287,1287,1297,1297,1297,1297,1297,1297,1297,1297,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1362,1362,1362,1401,1401,1401,1439,1439,1439,1439,1439,1439,1439,1439,1439,1440,1440,1479,1479,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1530,1530,1536,1536,1536,1580,1601,1601,1601,1606,1606,1606,1623,1623,1623,1645,1651,1651,1651,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1663,1663,1680,1718,1718,1718,1718,1729,1729,1729,1729,1729,1729,1746,1785,1785,1785,1793,1793,1804,1823,1873,1879,1914,1914,1914,1914,1914,1948,1948,1948,1948,1948,1987
51161,County 51161,State,51,935,935,935,935,935,935,935,935,964,964,964,964,964,964,964,964,964,964,964,964,964,995,1023,1023,1023,1023,1023,1066,1066,1095,1099,1099,1146,1175,1175,1193,1193,1193,1193,1193,1193,1193,1193,1193,1193,1193,1242,1255,1301,1301,1313,1313,1333,1333,1372,1419,1455,1455,1455,1455,1455,1472,1472,1472,1472,1522,1522,1522,1522,1522,1535,1535,1535,1535,1535,1580,1580,1603,1640,1640,1641,1641,1641,1641,1641,1656,1656,1668,1668,1668,1682,1682,1696,1696,1696,1696,1696,1696,1696,1709,1709,1709,1753,1753,1793,1818,1818,1818,1818,1818,1818,1822,1822,1822,1822,1822,1822,1868,1908,1908,1908,1924,1941,1941,1941,1983,1983,1983,2032,2061,2061,2082,2082,2082,2082,2082,2082,2082,2102,2102,2143,2143,2143,2143,2159,2159,2159,2159,2208,2247,2291,2291,2291,2291,2291,2330,2330,2330,2357,2357,2357,2357,2357,2357,2369,2369,2369,2369,2369,2369,2411,2411,2411,2443,2443,2443,2443,2443,2443,2443,2443,2443,2489,2489,2489,2489,2489,2489,2490,2490,2490,2506,2506,2555,2555,2555,2555,2555,2603,2603,2603,2603,2603,2603,2603,2603,2613,2639,2639,2639,2640,2680,2680,2680,2680,2706,2706,2750,2785,2785,2785,2788,2818,2818,2818,2818,2818,2859,2859,2872,2872,2872,2872,2872,2882,2882,2882,2882,2882,2882,2884,2884,2916,2935,2935,2935,2935,2935,2977,2977,2977,3001,3001,3001,3001,3001,3001,3001,3048,3048,3092,3093,3093,3096,3096,3096,3096,3096,3096,3104,3104,3150,3197,3197,3197,3221,3221,3223,3223,3253,3253,3253,3253,3253,3253,3253,3301,3329,3329,3329,3347,3347,3347,3347,3361,3361,3372,3372,3372,3372,3372,3372,3372,3372,3372,3405
45057,County 45057,State,45,293,330,362,391,391,391,411,411,411,411,438,438,459,459,459,459,459,481,481,481,481,481,481,481,481,527,527,536,536,558,558,558,558,558,558,558,593,593,593,593,597,597,597,597,597,597,597,597,644,644,644,675,675,675,677,678,678,714,714,714,714,714,714,714,714,714,714,714,714,714,747,750,750,750,750,750,750,750,750,750,750,750,772,772,772,779,779,779,779,779,779,779,779,779,779,805,805,805,805,839,839,839,839,839,848,848,848,848,848,893,935,979,980,1013,1013,1013,1042,1042,1042,1042,1068,1094,1094,1094,1094,1123,1148,1148,1148,1167,1183,1183,1183,1183,1183,1206,1206,1254,1254,1254,1275,1275,1275,1275,1275,1275,1302,1302,1302,1320,1320,1320,1320,1320,1320,1320,1334,1341,1381,1381,1381,1381,1381,1399,1399,1399,1399,1447,1447,1447,1447,1447,1452,1452,1452,1452,1452,1496,1496,1496,1496,1538,1575,1622,1622,1627,1627,1627,1627,1627,1653,1661,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1718,1760,1760,1796,1796,1796,1801,1801,1851,1851,1858,1858,1858,1858,1858,1858,1858,1904,1904,1904,1904,1907,1907,1923,1966,1966,1968,1996,1996,1996,2033,2033,2033,2033,2033,2053,2053,2053,2053,2053,2053,2053,2053,2053,2053,2053,2060,2060,2101,2101,2101,2101,2101,2101,2108,2108,2108,2108,2115,2115,2129,2165,2165,2165,2183,2183,2225,2259,2259,2259,2278,2278,2278,2278,2310,2310,2337,2337,2337,2365,2367,2367,2367,2367,2367,2404,2404,2404,2404,2404,2405,2410,2410,2436,2436,2442,2442,2442,2442,2442,2482,2496,2525
53045,County 53045,State,53,103,103,103,103,103,103,103,103,103,103,142,142,142,168,168,168,174,174,214,225,225,230,240,240,272,292,292,292,323,333,333,333,333,333,359,359,359,364,364,364,409,409,409,415,450,450,450,450,450,462,462,462,462,486,486,498,498,498,518,556,556,580,584,584,584,584,584,584,630,630,630,630,630,630,630,630,630,637,637,673,673,673,673,673,673,673,673,673,679,679,679,696,696,743,743,743,752,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,794,810,810,851,854,854,854,865,865,880,880,880,880,880,880,880,880,880,891,891,891,891,927,970,970,970,1013,1013,1013,1013,1013,1013,1013,1013,1013,1028,1058,1078,1078,1098,1098,1098,1104,1104,1104,1104,1141,1141,1152,1152,1152,1152,1152,1152,1152,1152,1163,1163,1163,1163,1163,1210,1253,1253,1254,1254,1269,1269,1293,1293,1293,1293,1293,1293,1293,1339,1339,1339,1339,1339,1339,1339,1354,1354,1354,1354,1354,1354,1356,1356,1370,1370,1370,1370,1388,1388,1388,1437,1437,1437,1437,1437,1437,1449,1449,1449,1449,1449,1449,1449,1449,1449,1492,1499,1499,1535,1535,1582,1620,1620,1632,1632,1646,1653,1697,1740,1746,1746,1774,1774,1780,1780,1780,1780,1827,1827,1827,1871,1871,1871,1884,1884,1884,1884,1884,1884,1884,1891,1891,1900,1900,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1971,1971,1971,2013,2013,2030,2068,2068,2068,2068,2068,2068,2068,2082,2082,2090,2118,2148,2148,2148,2192,2228,2247,2280,2280,2293,2293
38099,County 38099,State,38,947,951,964,964,975,975,991,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1039,1039,1039,1039,1066,1066,1066,1081,1081,1081,1081,1081,1081,1081,1081,1081,1081,1130,1132,1132,1132,1159,1159,1159,1200,1200,1211,1252,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1289,1328,1352,1352,1394,1394,1394,1394,1438,1488,1488,1497,1497,1497,1497,1497,1497,1544,1558,1558,1558,1558,1558,1558,1558,1594,1594,1594,1594,1600,1600,1600,1600,1600,1601,1601,1601,1601,1601,1638,1638,1675,1675,1675,1675,1675,1675,1679,1697,1697,1697,1697,1697,1727,1742,1752,1752,1752,1752,1802,1802,1811,1852,1881,1881,1881,1906,1921,1943,1943,1961,1961,1961,1961,1961,1983,1986,1986,2018,2018,2056,2099,2099,2142,2142,2142,2142,2179,2182,2182,2192,2192,2192,2197,2197,2219,2219,2229,2229,2229,2256,2256,2256,2263,2304,2304,2304,2311,2311,2346,2347,2347,2347,2347,2347,2347,2347,2347,2364,2364,2364,2376,2376,2376,2376,2376,2403,2403,2431,2431,2431,2431,2431,2459,2459,2477,2500,2500,2500,2514,2514,2514,2514,2514,2525,2525,2525,2537,2585,2601,2601,2607,2627,2627,2627,2662,2691,2691,2691,2691,2691,2698,2743,2743,2743,2763,2813,2813,2813,2813,2813,2861,2861,2861,2861,2861,2888,2930,2930,2945,2948,2948,2988,2988,2988,2988,2988,3023,3023,3023,3023,3023,3023,3027,3027,3027,3057,3057,3057,3057,3057,3057,3057,3057,3057,3071,3071,3071,3071,3071,3092,3092,3092,3092,3092,3092,3092,3098,3098,3098,3098,3098,3098,3098,3098,3098,3122,3122,3122,3122,3170,3170,3170,3208,3208,3208,3208,3213,3256,3289,3289,3314,3314,3314,3339,3339,3339,3339
22121,County 22121,State,22,876,876,888,888,889,889,889,889,889,889,889,889,889,934,934,958,958,958,958,958,958,985,985,985,990,990,1011,1011,1011,1013,1013,1013,1054,1059,1059,1059,1059,1059,1059,1059,1108,1108,1108,1108,1108,1108,1108,1155,1182,1182,1182,1182,1182,1213,1213,1213,1226,1226,1226,1226,1226,1226,1244,1244,1286,1286,1335,1335,1373,1413,1413,1413,1454,1478,1478,1528,1528,1528,1568,1588,1588,1620,1620,1620,1620,1620,1620,1631,1631,1634,1684,1684,1684,1684,1733,1733,1740,1753,1753,1802,1802,1802,1802,1817,1817,1817,1817,1817,1817,1817,1817,1832,1832,1832,1847,1847,1847,1847,1847,1847,1847,1897,1897,1897,1897,1946,1975,2009,2009,2019,2019,2019,2019,2019,2019,2050,2050,2077,2077,2077,2077,2077,2077,2077,2077,2077,2077,2082,2082,2094,2094,2094,2094,2144,2144,2144,2176,2176,2176,2176,2222,2249,2249,2249,2249,2249,2249,2249,2249,2249,2275,2311,2311,2311,2311,2311,2327,2327,2327,2327,2327,2349,2351,2385,2385,2385,2385,2385,2385,2385,2385,2385,2385,2385,2385,2385,2385,2385,2385,2385,2393,2393,2393,2399,2399,2407,2420,2420,2420,2420,2420,2420,2420,2420,2464,2464,2464,2470,2470,2515,2515,2515,2532,2532,2553,2553,2553,2553,2593,2593,2593,2593,2593,2593,2593,2637,2637,2637,2637,2637,2673,2673,2673,2673,2673,2692,2692,2692,2736,2736,2736,2736,2736,2742,2742,2742,2742,2742,2742,2742,2788,2788,2788,2788,2800,2800,2842,2842,2842,2875,2875,2880,2880,2880,2915,2915,2915,2915,2915,2915,2915,2915,2915,2915,2915,2965,2965,2984,2984,2984,2984,2984,2984,2984,2984,2984,2984,2984,2984,2984,2984,3002,3018,3021,3034,3034
56033,County 56033,State,56,511,511,511,511,514,514,514,514,514,514,514,548,548,548,548,548,594,594,594,612,612,612,612,612,612,612,612,612,647,647,647,647,647,647,647,684,684,684,684,684,684,729,729,743,743,743,743,772,800,800,800,821,857,857,857,857,873,873,873,873,877,877,877,877,911,911,911,911,911,911,951,975,975,975,975,975,975,992,1007,1007,1007,1007,1007,1007,1026,1026,1039,1039,1039,1055,1055,1055,1055,1102,1102,1102,1117,1144,1144,1158,1203,1222,1222,1222,1234,1234,1234,1284,1328,1359,1359,1359,1359,1359,1359,1359,1400,1400,1400,1400,1403,1403,1403,1403,1439,1439,1439,1439,1439,1439,1439,1439,1482,1482,1482,1482,1482,1482,1488,1493,1493,1493,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1520,1520,1526,1565,1565,1565,1565,1565,1594,1594,1618,1625,1625,1625,1660,1660,1660,1687,1687,1703,1703,1739,1789,1789,1789,1789,1793,1793,1834,1834,1838,1838,1838,1838,1838,1875,1875,1884,1905,1905,1905,1918,1918,1918,1918,1918,1918,1918,1918,1925,1925,1925,1925,1925,1925,1968,1968,1968,1996,1996,2030,2030,2030,2044,2044,2088,2088,2088,2116,2153,2153,2153,2153,2153,2167,2167,2169,2169,2169,2169,2193,2238,2238,2273,2273,2273,2273,2273,2273,2273,2290,2317,2317,2317,2317,2317,2332,2332,2362,2410,2410,2439,2439,2439,2439,2439,2445,2445,2445,2445,2445,2445,2445,2463,2463,2463,2463,2470,2470,2502,2502,2502,2507,2551,2578,2578,2578,2578,2578,2578,2584,2584,2603,2641,2641,2641,2673,2673,2673,2721,2732,2732,2732,2732,2732,2771,2771,2771,2817,2845
32001,County 32001,State,32,205,244,271,271,271,271,271,271,271,306,316,316,331,331,331,331,331,361,361,361,361,361,361,361,361,361,361,361,361,361,361,392,392,392,392,392,392,428,428,428,428,428,428,428,428,428,428,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,498,505,505,531,531,531,559,559,586,586,586,622,622,622,664,685,685,685,685,685,685,685,685,685,685,685,685,685,685,710,748,748,784,784,811,840,840,840,840,856,856,902,902,902,902,902,902,951,951,994,994,994,994,994,994,994,994,1041,1041,1089,1120,1139,1139,1139,1157,1157,1157,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1205,1236,1236,1283,1283,1333,1333,1359,1359,1359,1359,1359,1359,1359,1359,1359,1359,1359,1359,1363,1363,1363,1363,1363,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,1457,1457,1457,1457,1457,1457,1461,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1517,1517,1517,1517,1531,1538,1538,1538,1555,1593,1593,1593,1593,1593,1593,1598,1629,1630,1630,1630,1651,1673,1673,1673,1673,1673,1673,1673,1673,1676,1676,1723,1770,1803,1803,1803,1803,1819,1819,1819,1819,1819,1819,1819,1819,1858,1858,1869,1869,1870,1870,1870,1870,1870,1870,1870,1870,1870,1873,1873,1873,1893,1893,1893,1893,1893,1893,1893,1923,1923,1923,1959,1959,1959,1959,1981,1981,1981,1983,1983,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2051,2051,2051,2051,2051,2051,2051,2051,2051,2051,2074,2074,2110,2110,2110,2110,2110,2114,2138
38009,County 38009,State,38,893,902,902,902,902,902,921,921,957,975,1007,1007,1010,1010,1010,1013,1013,1047,1047,1047,1047,1063,1063,1063,1063,1063,1063,1063,1063,1063,1063,1063,1063,1063,1063,1077,1077,1127,1152,1152,1152,1152,1173,1173,1173,1173,1173,1173,1173,1173,1223,1223,1233,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1284,1290,1290,1290,1290,1302,1302,1302,1302,1329,1353,1353,1366,1412,1412,1423,1423,1467,1467,1467,1467,1477,1488,1488,1494,1494,1517,1517,1517,1553,1553,1553,1595,1595,1595,1595,1596,1616,1616,1646,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1706,1747,1747,1747,1790,1790,1790,1790,1815,1815,1831,1831,1831,1831,1831,1831,1835,1835,1835,1835,1883,1883,1883,1883,1883,1921,1923,1923,1923,1923,1923,1923,1931,1931,1931,1961,1977,1977,1986,1986,1986,1986,1986,2019,2019,2025,2025,2025,2038,2072,2112,2112,2112,2112,2112,2112,2112,2146,2146,2146,2146,2146,2193,2193,2193,2193,2203,2208,2231,2231,2231,2231,2231,2250,2250,2250,2250,2285,2301,2301,2301,2301,2301,2327,2368,2382,2422,2422,2422,2422,2422,2422,2422,2422,2422,2422,2453,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2534,2534,2544,2546,2546,2546,2546,2546,2554,2582,2582,2614,2614,2614,2614,2614,2614,2614,2632,2632,2675,2675,2675,2675,2675,2675,2675,2689,2689,2739,2739,2739,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2744,2792,2792,2792,2792,2792,2792,2796,2814,2814,2857,2857,2857,2857,2857,2857,2857,2901,2902,2902,2917,2928,2928,2957,2957,2977,2977,3019,3047,3047,3047
